chapter,verse,manuscript,base_reading,ms_reading,type,base_context_10w,ms_context_10w
6,J 6:17,A,[ADD],το,addition,και εμβαντες εις πλοιον ηρχοντο περαν της θαλασσης,και αναβαντες εις το πλοιον ηρχοντο περαν της θαλασσης
6,J 6:17,D,[ADD],το,addition,και εμβαντες εις πλοιον ηρχοντο περαν της θαλασσης,και ενβαντες εις το πλοιον ηρχοντο εις το περαν
6,J 6:17,D,[ADD],εις το,addition,και εμβαντες εις πλοιον ηρχοντο περαν της θαλασσης εις καφαρναουμ,ενβαντες εις το πλοιον ηρχοντο εις το περαν της θαλασσης ις εις
6,J 6:20,aleph,ο δε,και,substitution_lexical,ο δε λεγει αυτοις εγω ειμι μη,και λεγει αυτοις ε γω ειμι
6,J 6:21,D,[ADD],αυτον,addition,ηθελον ουν λαβειν αυτον εις το πλοιον,ηθελον ουν αυτον λαβειν εις το πλοιον και
6,J 6:21,D,αυτον,[OMIT],omission,ηθελον ουν λαβειν αυτον εις το πλοιον και ευθεως,ηθελον ουν αυτον λαβειν εις το πλοιον και ευθεως
6,J 6:23,A,[ADD],δε,addition,αλλα ηλθεν πλοια εκ της τιβεριαδος,αλλα δε ηλθεν πλοι αρια εκ τιβεριαδος
6,J 6:23,A,της,[OMIT],omission,αλλα ηλθεν πλοια εκ της τιβεριαδος εγγυς του τοπου οπου,δε ηλθεν πλοι αρια εκ τιβεριαδος εγγυς του τοπου οπου
6,J 6:23,D,της,[OMIT],omission,αλλα ηλθεν πλοια εκ της τιβεριαδος εγγυς του τοπου οπου,αλλων πλοιαρειων ελθοντων εκ τιβεριαδος εγγυς του τοπου οπου
6,J 6:25,A,μη,[OMIT],omission,και μη ευροντες αυ τον περαν της,και ευροντες αυ τον περαν της
6,J 6:25,D,μη,[OMIT],omission,και μη ευροντες αυ τον περαν της,και ευροντες αυτον περαν της θαλασσης
6,J 6:26,aleph,ο,[OMIT],omission,α †πεκριθη αυτοις ο ις και ειπεν αμην αμην,απεκριθη αυτοις ις και ειπεν αμη¯ αμην
6,J 6:26,aleph,ουκ ο τι,ουχ οτι,substitution_morphological,αμην λεγω ϋμιν ζητειτε με ουκ ο τι ειδετε σημεια αλλ ο τι,αμην λεγω ϋμι¯ ζητιται με ουχ οτι ειδετε ση μια αλλ οτι
6,J 6:26,A,ο τι,οτι,substitution_morphological,ο τι ειδετε σημεια αλλ ο τι εφαγετε εκ των αρτω¯ και,οτι ϊδε τε σημεια αλλ οτι εφαγετε εκ των αρτων και
6,J 6:26,D,ο τι,οτι,substitution_morphological,ο τι ειδετε σημεια αλλ ο τι εφαγετε εκ των αρτω¯ και,ειδατε σημεια και τερατα αλλ οτι εφαγετε εκ των αρτων και
6,J 6:29,aleph,ο,[OMIT],omission,απεκριθη ο ις και ει πεν αυτοις,απεκριθη ις και ει πεν αυτοις
6,J 6:30,aleph,ουν,[OMIT],omission,ειπον ου¯ αυτω τι ουν ποιεις συ σημειον ϊνα ειδωμεν,ει πον ουν αυτω τι ποιεις σημιο¯ συ ϊνα ειδωμεν
6,J 6:30,D,[ADD],σοι,addition,ειπον ου¯ αυτω τι ουν ποιεις συ σημειον ϊνα ειδωμεν,ειπον ουν αυτω τι ουν σοι ποιεις σημειον ϊνα ϊδωμεν και
6,J 6:30,D,συ,[OMIT],omission,ου¯ αυτω τι ουν ποιεις συ σημειον ϊνα ειδωμεν και πιστευσωμεν,αυτω τι ουν σοι ποιεις σημειον ϊνα ϊδωμεν και πιστευσωμεν
6,J 6:35,aleph,[ADD],ουν,addition,ειπεν αυτοις ο ις εγω ειμι,ειπεν ουν αυτοις ο ις εγω ειμι
6,J 6:35,A,[ADD],δε,addition,ειπεν αυτοις ο ις εγω ειμι,ειπεν δε αυτοις ο ις εγω ειμι
6,J 6:35,A,εμε,με,substitution_morphological,της ζωης ο ερχομενος προς εμε ου μη πειναση και ο,της ζωης Ο ερχομενος προς με ου μη πειναση και ο
6,J 6:35,D,[ADD],ουν,addition,ειπεν αυτοις ο ις εγω ειμι,ειπεν ουν αυτοις ο ιης εγω ειμι
6,J 6:35,D,εμε,με,substitution_morphological,της ζωης ο ερχομενος προς εμε ου μη πειναση και ο,της ζωης ο ερχομενος προς με ου μη πεινασει πωποτε και
6,J 6:36,aleph,με,[OMIT],omission,ειπον ϋμιν οτι και εωρακατε με και ου πι στευετε,ειπον ϋμιν οτι και εωρακατε και ου πιστευεται
6,J 6:37,P66,με,εμε,substitution_morphological,και τον ερχο μενον προς με ου μη εκβαλω εξω,ηξει και τον ερχομενον προς εμε ου μη εκβαλω εξω
6,J 6:37,aleph,με,εμε,substitution_morphological,και τον ερχο μενον προς με ου μη εκβαλω εξω,ηξει και τον ερχομενον προς εμε ου μη εκβαλω εξω
6,J 6:39,P66,τουτο,του το,substitution_morphological,τουτο δε εστιν το θελημα του,του το δε εστιν το θελημα του
6,J 6:39,aleph,[ADD],εν,addition,αυτου αλλα αναστη σω αυτο τη εσχατη ημερα,εξ αυτου αλλα αναστησω αυτο εν τη εσχα τη ημερα
6,J 6:39,A,[ADD],εν,addition,αυτου αλλα αναστη σω αυτο τη εσχατη ημερα,αυ του αλλα αναστησω αυτο εν τη εσχατη ημερα
6,J 6:39,D,[ADD],εν,addition,αυτου αλλα αναστη σω αυτο τη εσχατη ημερα,μηδεν αλλ ϊνα αναστησω αυτο εν τη εσχατη ημερα
6,J 6:40,aleph,[ADD],εν,addition,και αναστη σω αυτον εγω τη εσχα τη ημερα,και αναστησω αυ τον εγω εν τη εσχα τη ημερα
6,J 6:40,A,εγω,εν,substitution_lexical,αιωνιον και αναστη σω αυτον εγω τη εσχα τη ημερα,αιωνιον και ανα στησω αυτον εν τη εσχατη ημερα
6,J 6:40,D,εγω,εν,substitution_lexical,αιωνιον και αναστη σω αυτον εγω τη εσχα τη ημερα,ζωην αιωνιον και αναστησω αυτον εν τη εσχατη ημερα
6,J 6:42,aleph,[ADD],και,addition,υιος ϊωσηφ ου ημεις οιδαμεν τον πατερα και την μητερα,υς ϊωσηφ' ου ημις οιδαμεν και τον πατερα και την μρα
6,J 6:42,A,[ADD],ουτος,addition,την μητερα πως νυ¯ λεγει οτι εκ του ουρα νου,την μρα πως ουν λεγει ουτος οτι εκ του ουνου κατα
6,J 6:43,aleph,αυτοις,[OMIT],omission,απε †κριθη ις και ειπεν αυτοις μη γογγυζετε μετ αλ ληλων,ις αυ τοις και ειπεν μη γογγυζεται μετ αλ ληλων
6,J 6:44,P66,εμε,με,substitution_morphological,ουδεις δυναται ελθειν προς εμε εαν μη ο πατηρ ο,ουδεις δυναται ελθειν προς με εαν μη ο πηρ μου
6,J 6:44,aleph,εμε,με,substitution_morphological,ουδεις δυναται ελθειν προς εμε εαν μη ο πατηρ ο,ουδις δυ ναται ελθιν προς με εαν μη ο πα' τηρ
6,J 6:44,A,εμε,με,substitution_morphological,ουδεις δυναται ελθειν προς εμε εαν μη ο πατηρ ο,ουδεις δυνα ται ελθειν προς με εαν μη ο πεμψας με
6,J 6:45,P66,εμε,με,substitution_morphological,πατρος και μαθω¯ ερχεται προς εμε,και μαθων ερ χεται προς με
6,J 6:45,A,ο,ουν Ο,substitution_lexical,ϊωανην παντες διδακτοι θυ πας ο ακουσας παρα του πατρος και,πα¯ τες διδακτοι θυ πας ουν Ο ακουσας παρα του πρς και
6,J 6:45,A,εμε,με,substitution_morphological,πατρος και μαθω¯ ερχεται προς εμε,θων την αληθειαν ερχεται προς με
6,J 6:45,D,εμε,με,substitution_morphological,πατρος και μαθω¯ ερχεται προς εμε,πατρος και μαθων ερχεται προς με
6,J 6:46,P66,[ADD],του,addition,ει μη ο ων παρα θυ ουτος εωρακεν το¯ πατερα,ει μη ο ων παρα του θυ ουτος εωρακεν τον πρα
6,J 6:46,A,[ADD],του,addition,ει μη ο ων παρα θυ ουτος εωρακεν το¯ πατερα,ει μη ο ων παρα του θυ ουτος εωρακεν τον πρα
6,J 6:46,D,[ADD],του,addition,ει μη ο ων παρα θυ ουτος εωρακεν το¯ πατερα,ει μη ο ων παρα του θυ ουτος εωρακεν τον θν
6,J 6:47,aleph,[ADD],οτι,addition,αμην αμην λεγω ϋμιν ο πιστευω¯ εχει ζωην αιωνιον,αμην αμην λεγω ϋμιν οτι ο πιστευ ων εχει ζωην
6,J 6:50,D,[ADD],εαν,addition,του ουρανου κα ταβαινων ϊνα τις εξ αυ του φαγη,του ουρανου και καταβαινων ϊνα εαν τις εξ αυτου φαγη και
6,J 6:51,aleph,τουτου,[OMIT],omission,καταβας εα¯ τις φαγη εκ τουτου του αρτου ζησεται εις τον,ε αν τις φαγη εκ του εμου αρτου ζησει εις
6,J 6:51,aleph,[ADD],εμου,addition,τις φαγη εκ τουτου του αρτου ζησεται εις τον αιωνα,αν τις φαγη εκ του εμου αρτου ζησει εις τον αιωνα
6,J 6:51,aleph,δε,[OMIT],omission,τον αιωνα και ο αρτος δε ον εγω δωσω η σαρξ,τον αιωνα και ο αρτος ον εγω δω σω ϋπερ
6,J 6:51,D,τουτου,[OMIT],omission,καταβας εα¯ τις φαγη εκ τουτου του αρτου ζησεται εις τον,εαν ουν τις φαγη εκ του αρτου τουτου ζησει εις
6,J 6:51,D,δε,[OMIT],omission,τον αιωνα και ο αρτος δε ον εγω δωσω η σαρξ,τον αιωνα και ο αρτος ον εγω δωσω η σαρξ
6,J 6:52,aleph,[ADD],ουν,addition,αλληλους οι ϊουδαιοι λεγοντες πως δυναται ουτος ημιν δουναι τη¯,οι ϊου δαιοι λεγοντες πως ουν δυναται ημιν ουτος δου ναι
6,J 6:52,aleph,[ADD],ημιν,addition,οι ϊουδαιοι λεγοντες πως δυναται ουτος ημιν δουναι τη¯ σαρκα,δαιοι λεγοντες πως ουν δυναται ημιν ουτος δου ναι την σαρκα
6,J 6:53,aleph,[ADD],ο,addition,ειπεν ουν αυτοις ις αμην αμην λεγω ϋμι¯,ειπεν ουν αυτοις ο ις αμην αμην λεγω ϋμιν
6,J 6:53,aleph,[ADD],αυτου,addition,πιητε αυ του το αιμα ουκ εχε τε ζωην εν,και πιη τε το αιμα αυτου ουκ εχετε ζωην αιωνιον εν
6,J 6:54,D,μου,αυτου,substitution_morphological,ο τρωγων μου την σαρ κα και πεινων,ο τρωγων αυτου την σαρκαν και πεινων αυτου
6,J 6:54,D,μου,αυτου,substitution_morphological,την σαρ κα και πεινων μου το αιμα εχει ζωην αιωνι,αυτου την σαρκαν και πεινων αυτου το αιμα εχει ζωην αιωνιον
6,J 6:58,P66,εξ,εκ του,substitution_lexical,ουτος εστι¯ ο αρτος ο εξ ουρανου καταβας ου καθως ε,τος εστιν ο αρτος ο εκ του ουρανου καταβαινων καταβας ου καθως
6,J 6:58,aleph,εξ,εκ του,substitution_lexical,ουτος εστι¯ ο αρτος ο εξ ουρανου καταβας ου καθως ε,ουτος εστιν ο αρτος ο εκ του ουρανου κα ταβαινων καταβας ου
6,J 6:58,D,εξ,εκ του,substitution_lexical,ουτος εστι¯ ο αρτος ο εξ ουρανου καταβας ου καθως ε,ουτος εστιν ο αρτος ο εκ του ουρανου καταβας νο ου καθως
6,J 6:59,D,[ADD],τη,addition,ταυ τα ειπεν εν συναγωγη διδασκων εν καφαρ ναουμ,ταυτα ειπεν εν τη συναγωγη διδασκω¯ διδασκων εν καφαρναουμ
6,J 6:61,P66,τουτου,του του,substitution_morphological,εαυτω οτι γογγυ ζουσιν περι τουτου οι μαθηται αυτου ειπε¯ αυτοις,ε αυτω οτι γογγυζουσιν περι του του οι μαθηται αυτου ειπεν αυ
6,J 6:61,aleph,τουτου,του του,substitution_morphological,εαυτω οτι γογγυ ζουσιν περι τουτου οι μαθηται αυτου ειπε¯ αυτοις,αυτω οτι γογγυ ζουσι περι του του οι μαθηται αυτου και ειπεν
6,J 6:63,P66,[ADD],δε,addition,το ζω οποιουν η σαρξ ουκ ω φελει ουδεν τα,εστιν το ζωοποιουν η σαρξ δε ουκ ωφελει ουδεν τα ρημα
6,J 6:64,P66,[ADD],μη,addition,εσιν εξ υμω¯ τινες οι ου πιστευουσι¯ ηδει γαρ εξ,εισιν τινες εξ ϋμων οι μη ου πιστευ σουσι πιστευουσι ηδει
6,J 6:65,aleph,με,εμε,substitution_morphological,ουδεις δυ ναται ελθειν προς με εαν μη η δεδομενον αυτω,τι ουδις δυναται ελθειν προς εμε εαν μη η δεδομε νον
6,J 6:66,D,[ADD],ουν,addition,εκ τουτου πολλοι εκ τω¯ μαθητων αυτου,εκ τουτου ουν πολλοι των μαθητων αυτου κατ
6,J 6:67,D,ουν,δε,substitution_lexical,ειπεν ουν ο ις τοις δωδεκα μη,ειπεν δε ο ιης τοις δωδεκα μη
6,J 6:70,P66,ο,[OMIT],omission,απεκριθη αυτοις ο ις ουκ εγω υμας τους,απεκριθη αυτοις ις ου κ εγω ϋμας
6,J 6:70,aleph,[ADD],εις,addition,υμας τους δωδεκα εξελεξαμη¯ και εξ υμων εις διαβο λος,ξελεξαμην τους δω δεκα και εις εξ ϋμω¯ διαβολος εστιν
6,J 6:70,D,αυτοις,[OMIT],omission,απεκριθη αυτοις ο ις ουκ εγω υμας,απεκριθη ο ιης λεγων ουκ εγω
6,J 6:70,D,[ADD],εις,addition,υμας τους δωδεκα εξελεξαμη¯ και εξ υμων εις διαβο λος,ϋμας τους ιβ εξελεξαμην και εις εξ ϋμων διαβολος εστιν
6,J 6:71,P66,[ADD],ων,addition,εμελ λεν παραδιδοναι αυτον εις εκ των δωδεκα,ημελλεν αυτον παραδι δοναι εις ων εκ των δωδεκα
6,J 6:71,aleph,[ADD],ων,addition,εμελ λεν παραδιδοναι αυτον εις εκ των δωδεκα,εμελλεν αυτον παραδιδο ναι εις ων εκ τω¯ δωδεκα
7,J 7:1,P66,και μετα,Μετα,substitution_morphological,και μετα ταυτα περιε πατει ις εν,Μετα ταυτα περιεπατει ο ις εν
7,J 7:1,P66,ο τι,οτι,substitution_morphological,ηθελεν εν τη ϊουδαια περιπατειν ο τι εζητουν αυτον οι ϊουδαιοι αποκτειναι,ηθελεν εν τη ϊουδαια περιπατειν οτι εζητουν αυτον οι ϊουδαιοι αποκτειναι
7,J 7:1,aleph,ο τι,οτι,substitution_morphological,ηθελεν εν τη ϊουδαια περιπατειν ο τι εζητουν αυτον οι ϊουδαιοι αποκτειναι,εν τη ϊου δαια περιπατειν οτι εζητουν αυ τον οι ϊουδαιοι
7,J 7:1,D,και,[OMIT],omission,και μετα ταυτα περιε πατει ις,μετα ταυτα περιεπατει ο ιης
7,J 7:1,D,ο τι,οτι,substitution_morphological,ηθελεν εν τη ϊουδαια περιπατειν ο τι εζητουν αυτον οι ϊουδαιοι αποκτειναι,ηθελεν εν τη ϊουδαια περιπατειν οτι εζητουν αυτον οι ϊουδαιοι αποκτειναι
7,J 7:3,P66,προς αυτον,[OMIT],omission,ειπον ουν προς αυτον οι αδελφοι αυτου κατα μεταβηθι,ειπαν ουν οι αδελφοι αυτου προς αυτον
7,J 7:3,P66,κατα,προς αυτον,substitution_lexical,προς αυτον οι αδελφοι αυτου κατα μεταβηθι εντευθεν και ϋπαγε εις,ειπαν ουν οι αδελφοι αυτου προς αυτον μεταβηθι εντευθεν και ϋπαγε εις
7,J 7:3,D,κατα,[OMIT],omission,προς αυτον οι αδελφοι αυτου κατα μεταβηθι εντευθεν και ϋπαγε εις,προς αυτον οι αδελφοι αυτου μεταβηθι εντευθεν και ϋπαγε εις
7,J 7:3,D,σου,[OMIT],omission,και οι μαθηται σου θεωρησουσιν σου τα ερ γα α ποιεις,και οι μαθηται σου θεωρησουσιν τα εργα α ποιεις
7,J 7:4,P66,[ADD],αυτος,addition,ποιει και ζη τει αυτο εν παρησια ει ναι ει,τι ποιει και ζητει αυτο αυτος εν παρ ρησια εινα ειναι
7,J 7:4,D,τι,[OMIT],omission,ουδεις γαρ τι εν κρυπτω ποιει και ζη,ουδις γαρ εν κρυπτω τι ποιει και
7,J 7:4,D,[ADD],τι,addition,ουδεις γαρ τι εν κρυπτω ποιει και ζη τει αυτο,ουδις γαρ εν κρυπτω τι ποιει και ζητει εν παρησια
7,J 7:6,D,ουν,[OMIT],omission,λεγει ουν αυτοις ο ις ο καιρος,λεγει αυτοις ο ιης ο καιρος
7,J 7:7,aleph,εγω,[OMIT],omission,υμας εμε δε μεισει οτι εγω μαρτυρω περι αυτου οτι τα,ϋμας εμε δε μισει οτι μαρτυρω οτι τα εργα αυτου
7,J 7:7,aleph,περι αυτου,[OMIT],omission,δε μεισει οτι εγω μαρτυρω περι αυτου οτι τα εργα αυτου πονηρα,εμε δε μισει οτι μαρτυρω οτι τα εργα αυτου πονη
7,J 7:9,P66,αυτοις,αυτος,substitution_morphological,ταυτα δε ειπων αυτοις εμεινεν εν τη γαλειλαι α,ταυ ταυτα δε ειπων αυτος εμεινεν ε¯ τη γαλιλαια
7,J 7:9,aleph,δε,[OMIT],omission,ταυτα δε ειπων αυτοις εμεινεν εν τη,ταυτα ειπων αυ τος εμινεν εν
7,J 7:9,D,δε,[OMIT],omission,ταυτα δε ειπων αυτοις εμεινεν εν τη,ταυτα ειπων αυτος αυτοις εμεινεν εις
7,J 7:9,D,[ADD],αυτος,addition,ταυτα δε ειπων αυτοις εμεινεν εν τη γαλειλαι,ταυτα ειπων αυτος αυτοις εμεινεν εις την γαλιλαιαν
7,J 7:12,P66,ην,[OMIT],omission,και γογγυσμος περι αυτου ην πολυς εν τοις οχλοις οι,και γογ'γυσμος ην περι αυτου πολυς εν τω οχλω οι
7,J 7:12,D,[ADD],ην,addition,και γογγυσμος περι αυτου ην πολυς εν,και γογγυσμος ην περι αυτου εν τω οχλω
7,J 7:12,D,δε,[OMIT],omission,ελεγον οτι αγαθος εστιν αλλοι δε ελεγον ου αλλα πλανα τον,ελεγον οτι αγαθος εστιν αλλοι ελεγον ου αλλα πλανα τον
7,J 7:16,P66,[ADD],ο,addition,απεκριθη ουν αυτοις ις και ειπεν η εμη,απεκριθη ουν αυτοις ο ις και ειπεν η εμη
7,J 7:16,D,ουν,[OMIT],omission,απεκριθη ουν αυτοις ις και ειπεν η,απεκριθη αυτοις ο ιης και ειπεν
7,J 7:17,P66,του,[OMIT],omission,περι της διδαχης ποτερον εκ του θυ εστι¯ η εγω απ,της διδαχης πο τερον εκ θυ εστιν η εγω απ
7,J 7:17,aleph,του,[OMIT],omission,περι της διδαχης ποτερον εκ του θυ εστι¯ η εγω απ,της διδα χης ποτερον εκ θυ εστιν η εγω α
7,J 7:17,D,του,[OMIT],omission,περι της διδαχης ποτερον εκ του θυ εστι¯ η εγω απ,περι της διδαχης ποτερον εκ θυ εστι¯ η εγω απ
7,J 7:18,aleph,δε,[OMIT],omission,δοξαν την ϊδιαν ζητει ο δε ζητων την δοξαν του πεμψαντος,ϊ διαν ζητι και ο ζητων την δοξα¯ του πεμψαντος
7,J 7:21,D,αυτοις,[OMIT],omission,απεκριθη ις και ειπεν αυτοις εν ερ γον εποιησα και,απεκρειθη ο ιης και ειπεν εν εργον εποιησα και ϋμεις
7,J 7:22,P66,ουκ,ουχ,substitution_morphological,μωϋσης δεδωκεν ϋμι¯ την περιτομην ουκ ο τι εκ του μωϋσεως,δεδω κεν ϋμειν την περιτομην ουχ ο τι εκ του μωϋσεως
7,J 7:22,aleph,[ADD],ο,addition,δια τουτο μωϋσης δεδωκεν ϋμι¯,ο δια τουτο μωϋσης δε δωκεν
7,J 7:22,aleph,ουκ,ουχ,substitution_morphological,μωϋσης δεδωκεν ϋμι¯ την περιτομην ουκ ο τι εκ του μωϋσεως,δε δωκεν ϋμιν την περιτομην ουχ ο τι εκ του μωσεως
7,J 7:22,aleph,[ADD],οτι,addition,εκ του μωϋσεως εστι¯ αλλ εκ των πατερων και σαββατω,εκ του μωσεως εστιν αλλ οτι εκ των πατερων και εν
7,J 7:22,aleph,[ADD],εν,addition,αλλ εκ των πατερων και σαββατω περιτεμνε τε ανθρωπον,οτι εκ των πατερων και εν σαββατω περι τεμνετε ανθρω πον
7,J 7:22,D,ουκ ο τι,ουχ οτι,substitution_morphological,μωϋσης δεδωκεν ϋμι¯ την περιτομην ουκ ο τι εκ του μωϋσεως εστι¯ αλλ,μωϋσης κατ ιωαν την περιτομην ουχ οτι εκ μωϋσεως εστειν αλλα εκ
7,J 7:22,D,του,[OMIT],omission,περιτομην ουκ ο τι εκ του μωϋσεως εστι¯ αλλ εκ των,την περιτομην ουχ οτι εκ μωϋσεως εστειν αλλα εκ των
7,J 7:22,D,[ADD],εν,addition,αλλ εκ των πατερων και σαββατω περιτεμνε τε ανθρωπον,αλλα εκ των πατερων και εν σαββατω περιτεμνετε ανθρωπον
7,J 7:23,P66,[ADD],ο,addition,ινα μη λυθη ο νομος μωϋσεως εμοι χολαται χολατε οτι,ϊνα μη' λυθη ο νομος ο μωϋσεως εμοι χο λαται οτι
7,J 7:23,aleph,[ADD],ο,addition,ινα μη λυθη ο νομος μωϋσεως εμοι χολαται χολατε οτι,ϊνα μη λυθη ο νομος ο μωϋσεως εμοι χολαται οτι ολον
7,J 7:23,D,[ADD],πως,addition,μη λυθη ο νομος μωϋσεως εμοι χολαται χολατε οτι ολον,μη λυθη ο νομος μωϋσεως πως εμοι χολατε οτι ολον ανθρωπον
7,J 7:28,P66,[ADD],εμε,addition,διδασκων ο ις και λεγων καμε οι δατε και οιδατε,κων ο ις και λεγων εμε καμε οιδαται και οϊδαται ποθεν
7,J 7:29,P66,[ADD],δε,addition,εγω οιδα αυτον οτι παρ αυτου,εγω δε οιδα αυτον οτι παρ αυτου
7,J 7:29,aleph,[ADD],δε,addition,εγω οιδα αυτον οτι παρ αυτου,εγω δε οιδα αυτον οτι παρ α
7,J 7:29,aleph,[ADD],α τω,addition,εγω οιδα αυτον οτι παρ αυτου ειμι κακεινος με απε,δε οιδα αυτον οτι παρ α τω αυτου ειμι κακεινος με απεσταλκεν
7,J 7:29,D,[ADD],δε,addition,εγω οιδα αυτον οτι παρ αυτου,εγω δε οιδα αυτον οτι παρ αυτου
7,J 7:30,P66,[ADD],οι δε,addition,εζητουν ου¯ αυτον πιασαι και,οι δε εζητουν εζητουν ουν αυτο¯ πιασαι
7,J 7:30,aleph,[ADD],οι δε,addition,εζητουν ου¯ αυτον πιασαι και,οι δε εζητουν αυ τον πιασαι και
7,J 7:32,P66,[ADD],δε,addition,ηκουσαν οι φαρεισαιοι του οχλου γογγυζον,ηκουσαν δε οι φαρισαιοι του οχλου γογγυζο¯
7,J 7:32,P66,[ADD],ταυτα,addition,φαρεισαιοι του οχλου γογγυζον τος περι αυτου ταυτα ϊωανην και,του οχλου γογγυζο¯ μθ τος ταυτα περι αυτου και απεστιλαν ϋπηρετας
7,J 7:32,D,[ADD],δε,addition,ηκουσαν οι φαρεισαιοι του οχλου γογγυζον,ηκουσαν δε οι φαρισαιοι του οχλου γογγυζοντος
7,J 7:35,aleph,ημεις,[OMIT],omission,ουτος μελ λει πορευεσθαι οτι ημεις ουχ ευρησομεν αυτον μη εις,τος μελλει πορευ εσθε οτι ουχ ευρη σομεν αυτον μη
7,J 7:35,D,ημεις,[OMIT],omission,ουτος μελ λει πορευεσθαι οτι ημεις ουχ ευρησομεν αυτον μη εις,που μελλει ουτος πορευεσθαι οτι ουχ ευρησομε¯ αυτον μητι εις
7,J 7:36,aleph,ουτος,[OMIT],omission,τις εστι¯ ο λογος ουτος ον ειπε ζητησετε με και,τι εστιν ουτος ο λογος ον ειπε ειπεν ζη τησετε
7,J 7:37,P66,εμε,με,substitution_morphological,εαν τις διψα ερχεσθω προς εμε και πεινετω,τις διψα ερ χεσθω προς με και πινετω
7,J 7:37,aleph,εμε,με,substitution_morphological,εαν τις διψα ερχεσθω προς εμε και πεινετω,εαν τις διψα ερχεσθω προς με και πινετω
7,J 7:37,D,προς εμε,[OMIT],omission,λεγων εαν τις διψα ερχεσθω προς εμε και πεινετω,λεγων εαν τις διψα ερχεσθω και πεινετω
7,J 7:38,D,ει,[OMIT],omission,ο πιστευων ει εις εμε καθως ειπεν η,ο πιστευων εις εμε καθως ειπεν η
7,J 7:40,P66,[ADD],οι,addition,εκ του οχλου ουν ακουσαντες των λογων τουτων,πολ'λοι εκ του οχλου οι ουν α κουσαντες αυτου των
7,J 7:40,D,[ADD],αυτου,addition,εκ του οχλου ουν ακουσαντες των λογων τουτων ε λεγον,εκ του οχλου ουν ακουσαντες αυτου των λογων τουτων ελεγον οτι
7,J 7:41,D,[ADD],οτι,addition,αλλοι ελεγον ουτος ε στιν ο χς,αλλοι ελεγον οτι ουτος εστιν ο χρς αλλοι
7,J 7:42,P66,ουκ,ουχ,substitution_morphological,ουκ η γρα φη ειπεν οτι,ουχ η γραφη ειπεν οτι εκ
7,J 7:42,aleph,οτι,ο τι,substitution_morphological,ουκ η γρα φη ειπεν οτι εκ του σπερ ματος δαυειδ,ουχι η γραφη ειπεν ο τι εκ του σπερμα τος δαδ
7,J 7:44,P66,[ADD],αυτω,addition,αυτον αλλ ουδεις εβαλεν επ αυτον τας χειρας,ουδεις επεβαλ λεν επεβαλεν επ αυτω αυτον τας χειρας
7,J 7:46,D,[ADD],δε,addition,απεκριθησαν οι ϋπηρεται ουδεποτε ελαλησεν ουτως,απεκριθησαν δε οι ϋπηρεται ουδεποτε ουτως ανθρωπος
7,J 7:50,P66,[ADD],το,addition,αυτους ο ελθων προς αυτον προτερον εις ω¯ εξ αυτων,αυτους ο ελθων προς αυτον το προτερον εις ων εξ αυτων
7,J 7:52,D,συ,σοι,substitution_morphological,και ειπαν αυτω μη και συ εκ της γαλειλαιας ει εραυνησον,και ειπαν αυτω μη και σοι εκ της γαλιλαιας ει ερευνησον
8,J 8:12,D,μοι,εμοι,substitution_morphological,φως του κοσμου ο ακολουθων μοι ου μη περιπατηση εν τη,φως του κοσμου ο ακολουθων εμοι ου μη περιπατησει εν τη
8,J 8:14,aleph,η,και,substitution_lexical,δε ουκ οιδατε ποθεν ερχομαι η που ϋ παγω,μις ουκ οιδαται ποθεν ερχομαι και που ϋπαγω
8,J 8:16,D,[ADD],εγω,addition,εμη αληθινη εστιν οτι μονος ουκ ειμι αλλ ε γω,εμη αληθινη εστιν οτι μονος εγω ουκ ειμι αλλα εγω και
8,J 8:19,aleph,[ADD],ο,addition,εστι¯ ο πατηρ σου απεκριθη ις ουτε εμε οιδατε ου,στιν ο πατηρ σου απεκριθη ο ις και ειπεν ουτε εμε
8,J 8:19,D,ου τε,ουτε,substitution_morphological,απεκριθη ις ουτε εμε οιδατε ου τε τον πατερα μου ει εμε,ειπεν αυτοις ουτε εμε οιδατε ουτε τον πατερα μου ει εμε
8,J 8:19,D,κατα,[OMIT],omission,πα τερα μου αν ηδειτε κατα,και τον πατερα μου ηδειτε
8,J 8:22,D,[ADD],αυτον,addition,οι ϊουδαιοι μη τι αποκτενει εαυτον οτι λεγει οπου εγω,ουν οι ϊουδαιοι μητει αποκτενει αυτον εαυτον οτι λεγει οπου εγω
8,J 8:23,P66,του του,τουτου,substitution_morphological,τω¯ ανω ειμι ϋμεις εκ του του του κοσμου εστε εγω ουκ,των ανω ειμι ϋμεις εκ τουτου του κοσμου εστε εγω ουκ
8,J 8:23,D,[ADD],δε,addition,εκ των κατω εστε εγω εκ τω¯ ανω ειμι ϋμεις,εκ των κατω εστε εγω δε εκ των ανω ειμει ϋμεις
8,J 8:23,D,του του,[OMIT],omission,ανω ειμι ϋμεις εκ του του του κοσμου εστε εγω ουκ ειμι,ανω ειμει ϋμεις εκ του κοσμου τουτου εστε εγω ουκ
8,J 8:23,D,[ADD],τουτου,addition,εκ του του του κοσμου εστε εγω ουκ ειμι εκ,ειμει ϋμεις εκ του κοσμου τουτου εστε εγω ουκ ειμι εκ
8,J 8:25,P66,[ADD],και,addition,ελεγον ουν αυτω συ τις,και ελεγον αυτω συ τις ει
